teamid,season,leagueid,player,num,position,height,weight,birth_date,age,exp,school,player_id,first_name,last_name,team,gp,min,catch_shoot_pts,catch_shoot_fgm,catch_shoot_fga,catch_shoot_fg_pct,catch_shoot_fg3m,catch_shoot_fg3a,catch_shoot_fg3_pct,catch_shoot_efg_pct,catch_shoot_pts_tot,blk,stl,fgm_defend_rim,fga_defend_rim,fgp_defend_rim,blk_tot,dvs,dpp,dtp,drives_fg_pct,pts_48,dpp_tot,dvs_tot,pass,ast,ast_ft,ast_sec,ast_pot,pts_crt,pts_crt_48,ast_tot,pull_ups_pts,pull_ups_fgm,pull_ups_fga,pull_ups_fg_pct,pull_ups_fg3m,pull_ups_fg3a,pull_ups_fg3_pct,pull_ups_efg_pct,pull_ups_pts_tot,reb,reb_chance,reb_col_pct,reb_contested,reb_uncontested,reb_uncontested_pct,reb_tot,oreb,oreb_chance,oreb_col_pct,oreb_contested,oreb_uncontested,oreb_uncontested_pct,dreb,dreb_chance,dreb_col_pct,dreb_contested,dreb_uncontested,dreb_uncontested_pct,shooting_pts,pts_drive,fgp_drive,pts_close,fgp_close,pts_catch_shoot,fgp_catch_shoot,pts_pull_up,fgp_pull_up,fga_drive,fga_close,fga_catch_shoot,fga_pull_up,shooting_efg_pct,cfgm,cfga,cfgp,ufgm,ufga,ufgp,cfg3m,cfg3a,cfg3p,ufg3m,ufg3a,ufg3p,dist,av_spd,dist_pg,dist_48,dist_off,dist_def,av_spd_off,av_spd_def,tch,fc_tch,top,cl_tch,el_tch,pts,pts_tch,pts_hcct,tch_tot
1610612763,2014-15,00,Tayshaun Prince,21,F,81,215,1980-02-28T08:00:00.000Z,34,12,Kentucky,2419,Tayshaun,Prince,MEM,7,22.5,3,1.3,3,0.429,0.4,1.1,0.375,0.5,21,0,0.4,0.7,1.3,0.556,0,1.1,1,1.6,0.5,2.1,7,8,19.1,0.7,0.3,0.4,2.9,1.7,3.7,5,0.6,0.3,1.3,0.222,0,0,,0.222,4,2.3,3.9,.593,1,1.3,.438,16,0.4,1.3,.333,0.3,0.1,.667,1.9,2.6,.722,0.7,1.1,.385,7.1,1,0.5,0.6,0.4,3,0.429,0.6,0.222,0.9,0.7,3,1.3,0.467,0,0,,0,0,,0,0,,0,0,,10.7,4.1,1.5,3.3,5.9,4.8,0,0,27.6,21.7,0.8,1.4,1,7.1,0.259,0.3,193
1610612740,2014-15,00,John Salmons,15,F,78,210,1979-12-12T08:00:00.000Z,34,12,Miami,2422,John,Salmons,NOP,5,7.1,0,0,0.4,0,0,0.4,0,0,0,0,0,0.2,0.2,1,0,0,0,0,,0,0,0,6.4,0.4,0,0.2,1,1,6.8,2,0,0,0.2,0,0,0,,0,0,0.6,0.8,.750,0,0.6,.000,3,0.2,0.4,.500,0,0.2,.000,0.4,0.4,1.000,0,0.4,.000,0,0,,0,,0,0,0,0,0,0,0.4,0.2,0,0,0,,0,0,,0,0,,0,0,,2.4,4,0.5,3.2,1.3,1.1,0,0,7.2,5.8,0.2,0.6,0.2,0,0,0,36
1610612747,2014-15,00,Carlos Boozer,5,F,81,258,1981-11-20T08:00:00.000Z,32,12,Duke,2430,Carlos,Boozer,LAL,12,28.2,2.2,1.1,2.8,0.382,0,0,,0.382,26,0.1,0.6,2.4,4.7,0.518,1,0.5,0.7,0.8,0.5,1.1,8,6,36.3,1.7,0.1,0.3,3.7,3.8,6.5,20,2,1,2.2,0.462,0,0,,0.462,24,6.9,11.6,.597,2.1,4.8,.301,83,2.1,3.8,.556,0.9,1.2,.440,4.8,7.8,.617,1.2,3.7,.241,13.4,0.7,0.5,3.4,0.515,2.2,0.382,2,0.462,0.3,2.8,2.8,2.2,0.486,0,0,,0,0,,0,0,,0,0,,21.8,3.9,1.8,3.1,11.5,10.3,0,0,51.8,25.8,1.3,4.1,7.1,13.4,0.259,0.5,621
1610612746,2014-15,00,Matt Barnes,22,F,79,226,1980-03-09T08:00:00.000Z,34,11,UCLA,2440,Matt,Barnes,LAC,11,26,3.8,1.3,3.5,0.359,1.3,3.4,0.378,0.538,42,0.5,0.5,1.2,1.7,0.684,6,1.5,1.1,1.8,0.375,2,12,16,19.5,0.5,0,0.2,1.4,1.1,2,6,0,0,0.2,0,0,0.1,0,0,0,2.1,4.7,.442,0.4,1.7,.174,23,0.2,1,.182,0.2,0,1.000,1.9,3.7,.512,0.2,1.7,.095,7.7,1.1,0.375,0.6,0.5,3.8,0.359,0,0,0.7,0.2,3.5,0.2,0.537,0,0,,0,0,,0,0,,0,0,,20.9,4.4,1.9,3.5,9.8,9.4,0,0,29.5,18.1,0.5,0.6,0.5,7.7,0.262,0.4,325
1610612764,2014-15,00,Rasual Butler,8,F,79,215,1979-05-23T07:00:00.000Z,35,11,La Salle,2446,Rasual,Butler,WAS,6,17.1,5,1.8,3.5,0.524,1.3,2.5,0.533,0.714,30,0,0.3,1,1.5,0.667,0,0,0,0,,0,0,0,14.2,1,0.2,0.2,1.7,2.2,6.1,6,0.5,0.2,0.5,0.333,0.2,0.2,1,0.5,3,1.8,1.8,1.000,0.8,1,.455,11,0.2,0.2,1.000,0,0.2,.000,1.7,1.7,1.000,0.8,0.8,.500,8.5,0,,1,1,5,0.524,0.5,0.333,0,0.5,3.5,0.5,0.758,0,0,,0,0,,0,0,,0,0,,7.3,4.3,1.2,3.4,4,3.3,0,0,21.2,16.2,0.6,0.7,1.2,8.5,0.402,0.5,127
1610612754,2014-15,00,Luis Scola,4,F,81,240,1980-04-30T07:00:00.000Z,34,7,Buenos Aires Argentina,2449,Luis,Scola,IND,12,23.6,4.1,2,3.9,0.511,0.1,0.2,0.5,0.521,49,0.4,0.7,2.3,3.8,0.622,5,0.5,0.2,0.5,0.5,0.3,2,6,41.1,1.2,0.2,0.5,2.7,2.9,5.9,14,0,0,0,,0,0,,,0,7.1,11.3,.625,3,4.1,.424,85,1.8,3.4,.512,1.4,0.3,.810,5.3,7.9,.674,1.6,3.8,.297,8.8,0.2,0.5,1.9,0.786,4.1,0.511,0,,0.2,1.2,3.9,0,0.551,0,0,,0,0,,0,0,,0,0,,20.4,4.3,1.7,3.4,11.5,8.9,0,0,52.9,28.6,1.2,2.6,4.2,8.8,0.167,0.3,635
1610612766,2014-15,00,Jannero Pargo,5,G,73,185,1979-10-22T07:00:00.000Z,34,10,Arkansas,2457,Jannero,Pargo,CHA,3,11.9,4,1.3,2,0.667,1.3,2,0.667,1,12,0,0,0.3,0.7,0.5,0,0,0,0,,0,0,0,8,0,0,0,1.3,0,0,0,1.3,0.7,3.7,0.182,0,1.7,0,0.182,4,0.3,1.7,.200,0,0.3,.000,1,0,0,,0,0,,0.3,1.7,.200,0,0.3,.000,6.7,0,,0,,4,0.667,1.3,0.182,0,0,2,3.7,0.5,0,0,,0,0,,0,0,,0,0,,2.6,4.3,0.9,3.5,1.4,1.2,0,0,15,13.3,0.9,0,0.3,6.7,0.444,0.5,45
1610612758,2014-15,00,Reggie Evans,30,F,80,245,1980-05-18T07:00:00.000Z,34,12,Iowa,2501,Reggie,Evans,SAC,9,14.4,0.2,0.1,0.2,0.5,0,0,,0.5,2,0.2,0.4,2.4,3.9,0.629,2,0.2,0.1,0.3,,0.4,1,2,19.3,0.7,0,0,1.7,1.4,4.8,6,0,0,0.1,0,0,0,,0,0,5.8,9.1,.634,1.8,4,.308,52,1.8,3.6,.500,1.2,0.6,.688,4,5.6,.720,0.6,3.4,.139,2.9,0.1,,0.8,0.231,0.2,0.5,0,0,0,1.4,0.2,0.1,0.308,0,0,,0,0,,0,0,,0,0,,8.6,4,1,3.2,4.8,3.8,0,0,24.6,10.6,0.6,2.7,3.2,2.9,0.118,0.3,221
1610612739,2014-15,00,LeBron James,23,F,80,250,1984-12-30T08:00:00.000Z,29,11,St. Vincent-St. Mary HS (OH),2544,LeBron,James,CLE,10,38.7,2.4,0.8,2.2,0.364,0.8,2,0.4,0.545,24,0.8,1.1,0.8,1.9,0.421,8,9.2,6.6,9.4,0.463,8.2,66,92,60.3,6.8,1.1,1,12.3,15.6,19.4,68,4.9,2,5.5,0.364,0.9,2,0.45,0.445,49,6.6,8.4,.786,1.6,5,.242,66,0.9,1.4,.643,0.5,0.4,.556,5.7,7,.814,1.1,4.6,.193,25.9,6.6,0.463,1.9,0.667,2.4,0.364,4.9,0.364,5.4,1.2,2.2,5.5,0.523,0,0,,0,0,,0,0,,0,0,,25.1,3.9,2.5,3.1,13.6,11.5,0,0,88.9,74.9,5.7,1.9,2.3,25.9,0.291,0.3,889
1610612752,2014-15,00,Carmelo Anthony,7,F,80,240,1984-05-29T07:00:00.000Z,30,11,Syracuse,2546,Carmelo,Anthony,NYK,13,35.6,5.7,2.3,5.2,0.441,1.1,2.8,0.389,0.544,74,0.2,0.6,0.8,1.5,0.526,2,2.2,1.5,2.5,0.333,2,19,29,41.7,3.5,0.3,0.4,6.4,8,10.8,46,5.8,2.7,6.5,0.412,0.4,0.7,0.556,0.441,75,5.6,8.2,.689,1.9,3.7,.342,73,1.6,2.5,.656,1.1,0.5,.667,4,5.7,.703,0.8,3.2,.212,23.8,1.5,0.333,2,0.526,5.7,0.441,5.8,0.412,0.9,1.5,5.2,6.5,0.514,0,0,,0,0,,0,0,,0,0,,29,3.8,2.2,3,15.8,13.2,0,0,66.8,58.3,2.8,2.8,8.3,23.8,0.356,0.4,869
1610612748,2014-15,00,Chris Bosh,1,C,83,235,1984-03-24T08:00:00.000Z,30,11,Georgia Tech,2547,Chris,Bosh,MIA,12,35.1,5.4,2.2,5.6,0.403,0.9,2.8,0.333,0.485,65,0.7,1.2,3.5,6.7,0.525,8,1.8,2,2.6,0.467,2.7,24,22,43.6,2.8,0.5,0.6,4.4,6.1,8.3,33,1.8,0.8,2.9,0.286,0.1,0.4,0.2,0.3,21,8.6,11.8,.676,2.3,5.7,.292,103,1.8,2.5,.633,1,0.6,.632,6.8,9.3,.688,1.3,5.1,.208,20.6,2,0.467,2.2,0.474,5.4,0.403,1.8,0.286,1.2,1.6,5.6,2.9,0.46,0,0,,0,0,,0,0,,0,0,,25.6,3.7,2.1,2.9,12.6,11.1,0,0,70.3,43.7,2.2,3,9.8,20.6,0.293,0.5,844
1610612748,2014-15,00,Dwyane Wade,3,G,76,220,1982-01-17T08:00:00.000Z,32,11,Marquette,2548,Dwyane,Wade,MIA,8,32.6,0.9,0.4,1.4,0.273,0.1,0.5,0.25,0.318,7,0.6,1.2,1.5,3,0.5,5,8.5,4.2,9.2,0.538,6.3,34,68,42.6,6.4,1.1,1.2,12.4,15.4,22.6,51,4.4,2,5.6,0.356,0.4,0.8,0.5,0.389,35,3.5,6.6,.528,1.1,2.4,.321,28,1.2,1.5,.833,0.6,0.6,.500,2.2,5.1,.439,0.5,1.8,.222,19.8,4.2,0.538,3.4,0.688,0.9,0.273,4.4,0.356,3.2,2,1.4,5.6,0.528,0,0,,0,0,,0,0,,0,0,,17.4,4,2.2,3.2,9.6,7.8,0,0,65.4,59.2,3.9,3.9,2.8,19.8,0.302,0.3,523
1610612757,2014-15,00,Chris Kaman,35,C,84,265,1982-04-28T07:00:00.000Z,32,11,Central Michigan,2549,Chris,Kaman,POR,11,19.5,2.4,1.2,2.2,0.542,0,0,,0.542,26,1.3,0.2,2.6,5.9,0.446,14,1,1.2,1.2,0.857,2.9,13,11,22.7,0.6,0.1,0.4,1.9,1.5,3.8,7,0.7,0.4,0.6,0.571,0,0,,0.571,8,6.9,10.4,.667,3.1,3.8,.447,76,1.6,2.7,.600,1.2,0.5,.722,5.3,7.6,.690,1.9,3.4,.362,10.7,1.2,0.857,2.4,0.632,2.4,0.542,0.7,0.571,0.6,1.7,2.2,0.6,0.58,0,0,,0,0,,0,0,,0,0,,14,3.9,1.3,3.1,7.6,6.4,0,0,34.5,18.9,0.9,3.5,5,10.7,0.311,0.6,379
1610612741,2014-15,00,Kirk Hinrich,12,G,76,190,1981-01-02T08:00:00.000Z,33,11,Kansas,2550,Kirk,Hinrich,CHI,12,28.6,3.4,1.2,3,0.389,1.1,2.6,0.419,0.569,41,0,1.2,0.8,1.6,0.526,0,3.4,2.1,4,0.409,3.5,25,41,45.8,3.8,0.3,1,6.7,8.6,14.4,45,2.4,1.1,3.6,0.302,0.2,0.8,0.3,0.337,29,1.8,3.2,.553,0.2,1.5,.143,21,0.2,0.8,.222,0,0.2,.000,1.6,2.4,.655,0.2,1.3,.158,9.3,2.1,0.409,0.2,0.5,3.4,0.389,2.4,0.302,1.8,0.2,3,3.6,0.43,0,0,,0,0,,0,0,,0,0,,26,4.5,2.2,3.6,14.4,11.6,0,0,59.1,53.1,4.5,0.5,0.3,9.3,0.158,0.2,709
1610612760,2014-15,00,Nick Collison,4,F,82,255,1980-10-26T07:00:00.000Z,33,10,Kansas,2555,Nick,Collison,OKC,13,20.8,3.1,1.2,3.1,0.375,0.8,2,0.385,0.5,40,0.3,0.5,2.2,3.8,0.592,4,1,0.3,0.6,0.333,0.7,4,13,34.1,1.7,0.3,0.2,3.5,3.9,9,22,0.2,0.1,0.5,0.143,0.1,0.2,0.333,0.214,3,4.1,7.1,.576,1.8,2.3,.434,53,0.8,1.5,.579,0.7,0.2,.818,3.2,5.6,.575,1.1,2.2,.333,5.4,0.3,0.333,0.5,0.75,3.1,0.375,0.2,0.143,0.2,0.3,3.1,0.5,0.468,0,0,,0,0,,0,0,,0,0,,18.9,4.2,1.5,3.4,10.9,8,0,0,42,22.1,1,1.3,3.7,5.4,0.128,0.2,546
1610612753,2014-15,00,Luke Ridnour,13,G,74,175,1981-02-13T08:00:00.000Z,33,11,Oregon,2557,Luke,Ridnour,ORL,12,19.5,0.9,0.3,1.1,0.308,0.2,0.9,0.273,0.423,11,0,0.4,0.5,1.1,0.462,0,1.8,0.5,1.8,0.25,1.2,6,21,33.2,3.3,0.2,1.2,6.2,7.8,19.3,40,3.1,1.5,2.8,0.545,0.1,0.5,0.167,0.561,37,2.3,3.3,.700,0.2,2.2,.071,28,0.2,0.7,.375,0.1,0.2,.333,2.1,2.7,.781,0.1,2,.040,5.2,0.5,0.25,0,,0.9,0.308,3.1,0.545,1,0,1.1,2.8,0.483,0,0,,0,0,,0,0,,0,0,,17.3,4.4,1.4,3.6,9.6,7.7,0,0,43.2,37.5,3.5,0.2,0,5.2,0.121,0.1,519
1610612754,2014-15,00,David West,21,F,81,250,1980-08-29T07:00:00.000Z,33,11,Xavier,2561
1610612759,2014-15,00,Boris Diaw,33,F,80,250,1982-04-16T08:00:00.000Z,32,11,Cormeille-en-Parisis France,2564,Boris,Diaw,SAS,11,27.8,2,0.7,2.4,0.308,0.5,1.9,0.286,0.423,22,0.5,0.7,2.1,3.6,0.575,6,3.1,2.1,3.2,0.5,3.6,23,34,49.5,3.5,0.5,0.5,6.4,8.6,14.9,39,1,0.5,1,0.455,0.1,0.4,0.25,0.5,11,5.4,9.2,.584,2.2,3.2,.407,59,1.2,2.6,.448,0.8,0.4,.692,4.2,6.5,.639,1.4,2.8,.326,9,2.1,0.5,2.3,0.75,2,0.308,1,0.455,1.8,1.5,2.4,1,0.5,0,0,,0,0,,0,0,,0,0,,21.4,4.2,1.9,3.4,12.2,9.2,0,0,60.9,38.5,1.4,2.9,2.8,9,0.148,0.2,670
1610612760,2014-15,00,Kendrick Perkins,5,C,82,270,1984-11-10T08:00:00.000Z,29,11,Clifton J. Ozen HS (TX),2570,Kendrick,Perkins,OKC,13,20.4,0,0,0.3,0,0,0,,0,0,0.8,0.4,1.8,4.2,0.418,10,0.4,0.2,0.2,1,0.5,3,5,23.1,0.6,0.1,0.3,2.1,1.5,3.6,8,0.2,0.1,0.1,1,0,0,,1,2,5.3,9.4,.566,2.1,3.2,.391,69,1.8,3.5,.522,1.6,0.2,.875,3.5,5.8,.592,0.5,3,.133,4.7,0.2,1,2.2,0.524,0,0,0.2,1,0.1,1.6,0.3,0.1,0.5,0,0,,0,0,,0,0,,0,0,,16.6,3.8,1.3,3,9.1,7.5,0,0,29.8,16.4,0.8,2.8,2.7,4.7,0.157,0.3,388
1610612744,2014-15,00,Leandro Barbosa,19,G,75,194,1982-11-28T08:00:00.000Z,31,11,Sau Paulo Brazil,2571,Leandro,Barbosa,GSW,10,17.4,1.1,0.4,1.6,0.25,0.3,1.4,0.214,0.344,11,0.4,0.8,0.7,1,0.7,4,3.2,2.2,4.2,0.529,6.1,22,32,18.9,1.8,0,0.5,2.7,4.3,11.9,18,0.9,0.4,1.4,0.286,0.1,0.3,0.333,0.321,9,1.6,3,.533,0.2,1.4,.125,16,0.5,0.7,.714,0.2,0.3,.400,1.1,2.3,.478,0,1.1,.000,7.5,2.2,0.529,0.6,0.6,1.1,0.25,0.9,0.286,1.7,0.5,1.6,1.4,0.523,0,0,,0,0,,0,0,,0,0,,12.7,4.4,1.3,3.5,7.2,5.5,0,0,28,25.2,1.1,0.9,0.6,7.5,0.268,0.3,280
1610612757,2014-15,00,Steve Blake,25,G,75,172,1980-02-26T08:00:00.000Z,34,11,Maryland,2581,Steve,Blake,POR,11,22.3,3.4,1.2,3,0.394,1,2.8,0.355,0.561,37,0.1,0.8,0.9,1.5,0.625,1,1.9,0.2,2.5,0.333,0.4,2,21,39.6,4.1,0.2,1.3,7.5,9.6,20.7,45,1,0.4,1.2,0.308,0.3,0.6,0.429,0.423,11,2.4,4.3,.553,0.2,2.2,.077,26,0.2,0.3,.667,0,0.2,.000,2.2,4,.545,0.2,2,.083,5,0.2,0.333,0,,3.4,0.394,1,0.308,0.3,0,3,1.2,0.521,0,0,,0,0,,0,0,,0,0,,18,4.4,1.6,3.5,10.2,7.7,0,0,48.2,40.6,3.6,0,0.2,5,0.104,0.1,530
1610612753,2014-15,00,Willie Green,34,G,75,205,1981-07-28T07:00:00.000Z,32,11,Detroit Mercy,2584,Willie,Green,ORL,9,13.8,1.3,0.4,1.3,0.333,0.4,1.2,0.364,0.5,12,0,0.1,0.3,0.8,0.429,0,1.7,0.9,1.6,0.333,3.1,8,15,5.8,0.9,0,0.3,1.4,2.3,8.1,8,1.6,0.8,1.6,0.5,0,0.3,0,0.5,14,0.7,1.1,.600,0.1,0.6,.167,6,0.2,0.2,1.000,0.1,0.1,.500,0.4,0.9,.500,0,0.4,.000,4.1,0.9,0.333,0,,1.3,0.333,1.6,0.5,1.3,0,1.3,1.6,0.447,0,0,,0,0,,0,0,,0,0,,8.5,4.1,0.9,3.3,4.4,4.1,0,0,10.7,9.9,0.5,0,0.1,4.1,0.385,0.4,96
1610612749,2014-15,00,Zaza Pachulia,27,C,83,270,1984-02-10T08:00:00.000Z,30,11,Tbilisi Georgia,2585,Zaza,Pachulia,MIL,11,20.6,1.6,0.8,2,0.409,0,0,,0.409,18,0.5,1.1,2.1,3.6,0.575,5,0.3,0,0,0,0,0,3,21.5,1.8,0.5,0.7,3.4,4.2,9.8,20,0.2,0.1,0.1,1,0,0,,1,2,4.9,9.8,.500,2.4,2.5,.481,54,1.9,3.8,.500,1.6,0.3,.857,3,6,.500,0.7,2.3,.242,6.1,0,0,1.6,0.615,1.6,0.409,0.2,1,0.2,1.2,2,0.1,0.469,0,0,,0,0,,0,0,,0,0,,14.3,3.8,1.3,3,7,7.4,0,0,30,21.2,0.9,2.4,8.5,6.1,0.203,0.3,330
1610612759,2014-15,00,Matt Bonner,15,F-C,82,235,1980-04-05T08:00:00.000Z,34,10,Florida,2588,Matt,Bonner,SAS,7,18.2,4.3,1.4,3.9,0.37,1.4,3.4,0.417,0.556,30,0.1,0.1,1.7,3,0.571,1,1.3,1.1,1.1,0.333,3,8,9,21.9,1.1,0,0.1,2.1,2.9,7.5,8,0.3,0.1,0.3,0.5,0,0,,0.5,2,2.1,3.9,.556,0.4,1.7,.200,15,0.4,0.7,.600,0.3,0.1,.667,1.7,3.1,.545,0.1,1.6,.083,6.6,1.1,0.333,0.3,1,4.3,0.37,0.3,0.5,0.9,0.1,3.9,0.3,0.553,0,0,,0,0,,0,0,,0,0,,9.5,4.5,1.4,3.6,5.5,4,0,0,28.3,18.7,0.6,0.7,1,6.6,0.232,0.4,198
1610612750,2014-15,00,Mo Williams,25,G,73,198,1982-12-19T08:00:00.000Z,31,11,Alabama,2590,Mo,Williams,MIN,9,24.2,0.9,0.3,1.6,0.214,0.2,1.3,0.167,0.286,8,0.4,0.6,1,1.9,0.529,4,2.6,0.9,3.1,0.571,1.8,8,23,50.4,5.4,0.7,0.6,10.3,12.3,24.5,49,5,2.3,5.4,0.429,0.3,1.1,0.3,0.459,45,1.7,2.9,.577,0.2,1.4,.133,15,0.3,0.6,.600,0,0.3,.000,1.3,2.3,.571,0.2,1.1,.167,8.2,0.9,0.571,0,,0.9,0.214,5,0.429,0.8,0,1.6,5.4,0.424,0,0,,0,0,,0,0,,0,0,,14.6,4,1.6,3.2,8,6.7,0,0,63.8,51.7,5.5,0.1,0.4,8.2,0.129,0.2,574
1610612739,2014-15,00,James Jones,1,F,80,215,1980-10-04T07:00:00.000Z,33,11,Miami,2592,James,Jones,CLE,2,4.7,1.5,0.5,0.5,1,0.5,0.5,1,1.5,3,0,0,0,0,,0,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0.5,1.000,0,0.5,.000,1,0,0,,0,0,,0.5,0.5,1.000,0,0.5,.000,1.5,0,,0,,1.5,1,0,0,0,0,0.5,0.5,0.75,0,0,,0,0,,0,0,,0,0,,0.6,4.1,0.3,3.2,0.4,0.3,0,0,4,2,0.1,0,0,1.5,0.375,0.8,8
1610612737,2014-15,00,Kyle Korver,26,G,79,212,1981-03-17T08:00:00.000Z,33,11,Creighton,2594,Kyle,Korver,ATL,10,34.7,9.4,3.2,6.1,0.525,3,5.1,0.588,0.77,94,0.8,0.6,1.6,2.6,0.615,8,0.4,0.3,0.5,1,0.4,3,4,33.3,3,0,0.5,5.3,6.2,8.6,30,1.8,0.8,1.9,0.421,0.2,0.6,0.333,0.474,18,4.1,8.3,.494,1.1,3,.268,41,0.3,0.6,.500,0.1,0.2,.333,3.8,7.7,.494,1,2.8,.263,13.7,0.3,1,0.2,0,9.4,0.525,1.8,0.421,0.1,0.1,6.1,1.9,0.663,0,0,,0,0,,0,0,,0,0,,24.3,4.2,2.4,3.4,13.2,11.1,0,0,45.5,34.1,1,0.9,1.7,13.7,0.301,0.4,455
1610612748,2014-15,00,Udonis Haslem,40,F,80,235,1980-06-09T07:00:00.000Z,34,11,Florida,2617,Udonis,Haslem,MIA,6,12.4,0.7,0.3,0.8,0.4,0,0,,0.4,4,0.2,0.2,1.2,1.5,0.778,1,0,0,0,,0,0,0,13.5,0.3,0,0,0.8,0.7,2.6,2,0.3,0.2,0.2,1,0,0,,1,2,4.3,6.5,.667,1.8,2.5,.423,26,1,2.2,.462,1,0,1.000,3.3,4.3,.769,0.8,2.5,.250,4.7,0,,2,0.625,0.7,0.4,0.3,1,0,1.3,0.8,0.2,0.478,0,0,,0,0,,0,0,,0,0,,4.9,4,0.8,3.2,2.7,2.2,0,0,19.3,11.8,0.5,2,4.8,4.7,0.241,0.4,116
1610612745,2014-15,00,Dwight Howard,12,C,83,265,1985-12-08T08:00:00.000Z,28,10,SW Atlanta Christian Academy (GA),2730,Dwight,Howard,HOU,9,33.6,0,0,0.1,0,0,0.1,0,0,0,2.1,0.9,3.8,9.6,0.395,19,0.8,0.2,0.4,0,0.3,2,7,37.4,1.2,0.1,0.3,2.3,3.1,4.4,11,0,0,0,,0,0,,,0,11.4,17.3,.660,5.2,6.2,.456,103,3.1,5.2,.596,2.3,0.8,.750,8.3,12.1,.688,2.9,5.4,.347,18.4,0.2,0,8.2,0.717,0,0,0,,0.1,5.1,0.1,0,0.577,0,0,,0,0,,0,0,,0,0,,18.7,3.7,2.1,3,9.8,8.9,0,0,61,34.2,2,9.3,3,18.4,0.302,0.5,549
1610612753,2014-15,00,Ben Gordon,7,G,75,205,1983-04-04T08:00:00.000Z,31,10,Connecticut,2732,Ben,Gordon,ORL,10,15.7,1.1,0.4,1.2,0.333,0.3,0.9,0.333,0.458,11,0,0,0.4,0.6,0.667,0,2.4,1.4,2.1,0.333,4.3,14,24,11.5,1.6,0.1,0.2,2.5,3.3,10.1,16,2.3,1.1,2.8,0.393,0.1,0.5,0.2,0.411,23,1.2,2.8,.429,0.1,1.1,.083,12,0.2,0.6,.333,0,0.2,.000,1,2.2,.455,0.1,0.9,.100,6,1.4,0.333,0,,1.1,0.333,2.3,0.393,1.5,0,1.2,2.8,0.418,0,0,,0,0,,0,0,,0,0,,10.9,4.2,1.1,3.3,5.9,5,0,0,20.7,18.5,1,0.1,0.4,6,0.29,0.3,207
1610612744,2014-15,00,Shaun Livingston,34,G,79,182,1985-09-11T07:00:00.000Z,28,9,Peoria Central HS (IL),2733,Shaun,Livingston,GSW,10,14.6,0,0,0.1,0,0,0,,0,0,0.2,0.6,0.2,0.7,0.286,2,1.3,0.5,1.1,0.5,1.6,5,13,30.4,2.1,0.4,0.5,4.1,5.3,17.4,21,1.4,0.7,1.5,0.467,0,0,,0.467,14,1.2,2,.650,0.6,0.7,.462,12,0.5,0.8,.750,0.4,0.2,.667,0.7,1.2,.583,0.2,0.5,.286,3.1,0.5,0.5,0.8,0.8,0,0,1.4,0.467,0.2,0.5,0.1,1.5,0.4,0,0,,0,0,,0,0,,0,0,,10.4,4.3,1,3.4,6,4.4,0,0,36.8,31.3,2.1,0.9,0.4,3.1,0.084,0.1,368
1610612742,2014-15,00,Devin Harris,20,G,75,192,1983-02-27T08:00:00.000Z,31,10,Wisconsin,2734,Devin,Harris,DAL,11,23.2,2.5,0.8,2,0.409,0.8,1.9,0.429,0.614,27,0.2,1.3,0.7,1.4,0.533,2,3,2.5,4.5,0.625,5.1,27,33,36.5,4.4,0.4,0.5,7.3,10.2,21.1,48,2.1,0.9,2.7,0.333,0.3,1.2,0.231,0.383,23,1.7,2.9,.594,0.2,1.5,.105,19,0.1,0.2,.500,0,0.1,.000,1.6,2.7,.600,0.2,1.5,.111,8.6,2.5,0.625,0,,2.5,0.409,2.1,0.333,1.5,0,2,2.7,0.529,0,0,,0,0,,0,0,,0,0,,17.3,4.1,1.6,3.2,9.2,8,0,0,46.6,36.9,2.8,0,1,8.6,0.185,0.2,513
1610612748,2014-15,00,Luol Deng,9,F,81,220,1985-04-16T08:00:00.000Z,29,10,Duke,2736,Luol,Deng,MIA,11,32,4,1.5,2.9,0.5,1.1,2.3,0.48,0.688,44,0.3,1.4,1.9,2.9,0.656,3,3.1,2.4,3.9,0.529,3.5,26,34,26.7,1.5,0.1,0.6,3.1,3.7,5.6,16,1.4,0.6,2.3,0.28,0.1,0.5,0.2,0.3,15,4.2,7.3,.513,1.5,2.2,.415,46,1.4,2.3,.520,1.1,0.1,.923,2.8,5,.509,0.5,2.1,.179,14.2,2.4,0.529,2.5,0.846,4,0.5,1.4,0.28,1.5,1.2,2.9,2.3,0.537,0,0,,0,0,,0,0,,0,0,,25.1,4.3,2.3,3.4,12.2,10.9,0,0,43.4,31.6,1.1,1.9,2,14.2,0.327,0.4,477
